Date,Open,High,Low,Adj Close,Volume,sma,rsi,ma,std_dev,upperband,lowerband,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,Close,CloseY
2022-07-06,442,447.5,435,418.0714722,40549763,491.275,16.1994,491.275,28.6405,548.556,433.994,470.6378887,492.2728432,-21.63495454,-15.77561627,-5.859338272,435.5,457.5
2022-07-07,442,459,438.5,439.19104,48151202,487.1,26.7409,487.1,27.0524,541.2048,432.9952,468.616675,489.6970771,-21.08040202,-16.83657342,-4.2438286,457.5,467
2022-07-08,470,470.5,461.5,448.3108215,37897895,483.95,32.3034,483.95,25.4123,534.7746,433.1254,468.3679558,488.0158121,-19.64785629,-17.39882999,-2.249026296,467,462
2022-07-11,468,470.5,461,443.5109558,21941710,481.25,34.0237,481.25,24.6862,530.6224,431.8776,467.3882703,486.0887149,-18.7004446,-17.65915291,-1.041291689,462,449.5
2022-07-12,458,458,449.5,431.5112,23036423,478.075,32.2129,478.075,24.4703,527.0156,429.1344,464.6362287,483.3784397,-18.74221101,-17.87576453,-0.866446476,449.5,470.5
2022-07-13,470.5,473,466,451.6708069,44035695,476.15,40.1535,476.15,23.4005,522.951,429.349,465.5383474,482.4244812,-16.88613385,-17.6778384,0.791704545,470.5,475
2022-07-14,466,477.5,463,455.9907227,31936258,474.5,41.7085,474.5,22.1674,518.8348,430.1652,466.9939862,481.8745196,-14.88053341,-17.1183774,2.237843987,475,492.5
2022-07-15,481,494,477,472.7903748,51846909,474.075,47.9714,474.075,21.7094,517.4938,430.6562,470.9179884,482.6615923,-11.74360391,-16.0434227,4.299818789,492.5,495.5
2022-07-18,495.5,498.5,488.5,475.6702576,39179575,473.95,49.4033,473.95,21.5711,517.0922,430.8078,474.6998363,483.6125854,-8.912749134,-14.61728799,5.704538855,495.5,491
2022-07-19,487.5,493,486.5,471.3504028,19874865,473.25,46.6184,473.25,20.7209,514.6918,431.8082,477.2075538,484.1598013,-6.952247535,-13.0842799,6.132032363,491,495
2022-07-20,502,503,491.5,475.1902771,35436652,473.275,50.1247,473.275,20.7482,514.7714,431.7786,479.9448532,484.962779,-5.017925798,-11.47100908,6.45308328,495,501
2022-07-21,496,501,494,480.9501953,22285593,474.05,53.9241,474.05,21.5045,517.059,431.041,483.1841066,486.1507213,-2.966614741,-9.770130211,6.80351547,501,503
2022-07-22,505,505,500,482.8701172,25216400,474.875,54.1562,474.875,22.3088,519.4926,430.2574,486.2327056,487.398816,-1.166110469,-8.049326263,6.883215794,503,499.5
2022-07-25,500,503,498,479.5102234,15245346,474.925,50.2632,474.925,22.3655,519.656,430.194,488.2738278,488.2952,-0.021372245,-6.443735459,6.422363214,499.5,495
2022-07-26,499.5,499.5,491,475.1902771,18024265,474.8,49.354,474.8,22.2394,519.2788,430.3212,489.3086235,488.7918519,0.516771632,-5.051634041,5.568405673,495,502
2022-07-27,494,502,491,481.9101257,17166365,475.35,52.8351,475.35,22.7903,520.9306,429.7694,491.261143,489.7702332,1.49090975,-3.743125283,5.234035033,502,501
2022-07-28,509,509,499,480.9501953,33844011,476.6,56.9444,476.6,23.5023,523.6046,429.5954,492.7594287,490.6020678,2.157360872,-2.563028052,4.720388923,501,509
2022-07-29,508,510,504,488.6300354,29045617,479.375,66.7674,479.375,23.9043,527.1836,431.5664,495.2579781,491.9648776,3.293100515,-1.391802338,4.684902853,509,504
2022-08-01,506,508,500,483.8300781,24117969,482.575,70.3822,482.575,22.6043,527.7836,437.3664,496.6029045,492.8563681,3.746536412,-0.364134588,4.110671,504,492
2022-08-02,494,496,488.5,472.3103638,39838155,484.875,64.1104,484.875,20.9679,526.8108,442.9392,495.8947654,492.7929335,3.101831928,0.329058715,2.772773213,492,501
2022-08-03,494,501,493,480.9501953,27603474,488.15,70.2786,488.15,17.7127,523.5754,452.7246,496.6801861,493.4008643,3.279321783,0.919111329,2.360210454,501,500
2022-08-04,499,503,495,479.9902344,26027618,490.275,65.1246,490.275,16.3381,522.9512,457.5988,497.1909267,493.8896892,3.301237518,1.395536566,1.905700952,500,516
2022-08-05,509,516,507,495.3499146,32784279,492.725,66.6667,492.725,16.3381,525.4012,460.0488,500.0846303,495.52749,4.557140302,2.027857314,2.529282988,516,512
2022-08-08,510,515,509,491.5099487,19333128,495.225,67.1233,495.225,15.1731,525.5712,464.8788,501.9177641,496.7476759,5.170088177,2.656303486,2.513784691,512,510
2022-08-09,507,511,504,489.5900269,21164373,498.25,72.3247,498.25,11.0471,520.3442,476.1558,503.161185,497.7293295,5.431855451,3.211413879,2.220441572,510,500
2022-08-10,500,503,499.5,479.9902344,20861380,499.725,61.8474,499.725,8.9096,517.5442,481.9058,502.6748488,497.8975274,4.777321487,3.524595401,1.252726086,500,514
2022-08-11,513,514,510,493.4299011,23740033,501.675,64.5522,501.675,7.3436,516.3622,486.9878,504.4171798,499.0903031,5.326876683,3.885051657,1.441825026,514,517
2022-08-12,515,518,514,496.309906,19535923,502.9,60.251,502.9,7.764,518.428,487.372,506.3529983,500.4169473,5.936050962,4.295251518,1.640799444,517,523
2022-08-15,520,524,519,502.0698242,21273166,504.275,61.2245,504.275,8.7562,521.7874,486.7626,508.9140755,502.089766,6.824309433,4.801063101,2.023246332,523,525
2022-08-16,526,526,523,503.9897766,20720414,505.975,64.1667,505.975,9.3252,524.6254,487.3246,511.3888331,503.7868204,7.602012685,5.361253018,2.240759667,525,527
2022-08-17,524,527,521,505.909668,27143102,507.575,63.5593,507.575,10.0594,527.6938,487.4562,513.7905511,505.5063152,8.284235886,5.945849592,2.338386295,527,520
2022-08-18,520,521,519,499.1897278,17831084,508.525,57.9832,508.525,10.3001,529.1252,487.9248,514.7458509,506.5799215,8.165929439,6.389865561,1.776063878,520,519
2022-08-19,519,523,517,498.2297363,14022812,509.325,56.7797,509.325,10.4683,530.2616,488.3884,515.4003354,507.4999273,7.900408097,6.691974068,1.208434029,519,512
2022-08-22,511,514,510,491.5099487,11494000,509.95,55.144,509.95,10.2211,530.3922,489.5078,514.8772069,507.833266,7.043940857,6.762367426,0.281573431,512,504
2022-08-23,503,506,502,483.8300781,19191108,510.4,53.6,510.4,9.7138,529.8276,490.9724,513.2037904,507.5493204,5.654470046,6.54078795,-0.886317904,504,503
2022-08-24,504,508,503,482.8701172,14363212,510.45,50.4202,510.45,9.6708,529.7916,491.1084,511.6339765,507.2123337,4.42164283,6.116958926,-1.695316096,503,508
2022-08-25,505,510,504,487.6700745,9357138,510.8,52.8455,510.8,9.4345,529.669,491.931,511.0749032,507.2706793,3.804223867,5.654411914,-1.850188047,508,512
2022-08-26,513,515,511,491.5099487,12914846,510.95,51.2605,510.95,9.4283,529.8066,492.0934,511.2172258,507.6209994,3.596226402,5.242774812,-1.64654841,512,498.5
2022-08-29,497,502,496,478.5502014,26590824,510.675,47.8431,510.675,9.7174,530.1098,491.2402,509.2607295,506.9453698,2.315359711,4.657291791,-2.341932081,498.5,496
2022-08-30,497.5,500,496,476.1502991,24214535,510.875,51.6949,510.875,9.3469,529.5688,492.1812,507.2206173,506.1346017,1.086015612,3.943036556,-2.857020944,496,505
2022-08-31,492,505,492,484.7901001,39357089,511.075,51.6949,511.075,9.1655,529.406,492.744,506.8789839,506.0505571,0.828426752,3.320114595,-2.491687843,505,490.5
2022-09-01,495,495.5,490,470.8703918,39168672,510.6,46.3878,510.6,9.9797,530.5594,490.6406,504.3591402,504.898664,-0.539523799,2.548186916,-3.087710715,490.5,485
2022-09-02,488,489.5,485,465.5904846,29982959,509.05,37.1901,509.05,11.4028,531.8556,486.2444,501.3808109,503.4246889,-2.043877948,1.629773943,-3.673651891,485,486
2022-09-05,485,488,484,466.5504761,15903415,507.75,38.9831,507.75,12.48,532.71,482.79,499.0145323,502.1339712,-3.119438857,0.679931383,-3.799370241,486,489
2022-09-06,488.5,491.5,486.5,469.4304504,16700285,506.7,41.1765,506.7,13.1463,532.9926,480.4074,497.473835,501.1610844,-3.687249384,-0.19350477,-3.493744613,489,472.5
2022-09-07,477,478,472,453.5907593,34678562,505.325,39.0438,505.325,15.1669,535.6588,474.9912,493.6317066,499.0380411,-5.406334561,-1.236070728,-4.170263832,472.5,475
2022-09-08,473,475,472,455.9907227,27931552,503.375,32.8947,503.375,16.446,536.267,470.483,490.7652902,497.2574455,-6.492155317,-2.287287646,-4.204867671,475,486.5
2022-09-12,485,491,485,467.030426,21597212,501.85,37.551,501.85,16.53,534.91,468.79,490.1090917,496.4605977,-6.351505991,-3.100131315,-3.251374676,486.5,493
2022-09-13,495,495,491,473.2703552,16507036,500.35,37.8049,500.35,15.8572,532.0644,468.6356,490.5538468,496.2042571,-5.650410298,-3.610187112,-2.040223186,493,480
2022-09-14,478.5,482.5,476,460.7906189,22645714,498.1,33.209,498.1,15.3602,528.8204,467.3796,488.9301781,495.0039418,-6.073763696,-4.102902429,-1.970861268,480,476.5
2022-09-15,476,480,476,460.0664978,23104850,495.575,31.3653,495.575,14.4853,524.5456,466.6044,487.017843,493.6332794,-6.615436431,-4.605409229,-2.010027202,476.5,472
2022-09-16,470.5,472,469,455.7216187,39087513,493.175,31.9549,493.175,14.199,521.573,464.777,484.7074056,492.0308143,-7.323408672,-5.149009118,-2.174399554,472,467
2022-09-19,472,473,466.5,450.8940735,17182380,490.575,31.0219,490.575,13.9805,518.536,462.614,481.9831894,490.1766799,-8.193490527,-5.7579054,-2.435585128,467,476.5
2022-09-20,470.5,478,470,460.0664978,19842582,488.8,37.276,488.8,13.3568,515.5136,462.0864,481.1396218,489.1635925,-8.023970722,-6.211118464,-1.812852258,476.5,471
2022-09-21,473.5,475.5,468.5,454.756134,24154633,487.15,37.9562,487.15,13.4185,513.987,460.313,479.57968,487.8181412,-8.238461236,-6.616587018,-1.621874218,471,464.5
2022-09-22,462,468,459,448.4803162,29702508,485.225,36.4912,485.225,13.7816,512.7882,457.6618,477.2597292,486.0908715,-8.831142281,-7.059498071,-1.77164421,464.5,455
2022-09-23,458.5,460.5,455,439.3079834,29757787,482.575,31.9728,482.575,14.2591,511.0932,454.0568,473.8351555,483.787844,-9.952688486,-7.638136154,-2.314552332,455,446.5
2022-09-26,443,454,443,431.1010742,32342267,479.3,28.3828,479.3,14.6614,508.6228,449.9772,469.6297469,481.0257814,-11.3960345,-8.389715824,-3.00631868,446.5,448
2022-09-27,449,451.5,446,432.5493164,24961404,476.775,31.8996,476.775,15.5051,507.7852,445.7648,466.3020936,478.5794273,-12.2773337,-9.167239399,-3.110094299,448,438
2022-09-28,447,449,438,422.8942566,34402652,473.875,30.2721,473.875,17.0656,508.0062,439.7438,461.9479253,475.5735438,-13.62561844,-10.05891521,-3.566703231,438,435
2022-09-29,443,443.5,432,419.9977112,41094780,470.375,25.1773,470.375,17.5183,505.4116,435.3384,457.8020907,472.5680961,-14.76600542,-11.00033325,-3.765672168,435,422
2022-09-30,424.5,427.5,422,407.4460449,48266800,466.95,25.448,466.95,19.9096,506.7692,427.1308,452.2940767,468.8223112,-16.52823447,-12.10591349,-4.422320977,422,417
2022-10-03,418.5,424.5,416.5,402.6184692,36044395,463.55,25.5396,463.55,22.3247,508.1994,418.9006,446.8642188,464.9836215,-18.11940271,-13.30861134,-4.810791372,417,429
2022-10-04,429.5,432,427,414.2046509,40375000,460.7,31,460.7,22.9378,506.5756,414.8244,444.1158774,462.318168,-18.20229061,-14.28734719,-3.914943422,429,445
2022-10-05,444.5,451,442,429.652832,46496536,458.5,36.5031,458.5,22.1781,502.8562,414.1438,444.2518963,461.0353408,-16.78344449,-14.78656665,-1.99687784,445,451
2022-10-06,450.5,451,447,435.4458923,30331834,457.425,42.9508,457.425,21.984,501.393,413.457,445.2900661,460.2919822,-15.00191611,-14.82963654,-0.172279569,451,438
2022-10-07,448.5,448.5,437,422.8942566,31941781,455.575,38.6503,455.575,21.984,499.543,411.607,444.1685174,458.6407242,-14.4722068,-14.75815059,0.285943796,438,401.5
2022-10-11,408,412.5,401,387.6530762,95793819,451.325,27.3936,451.325,23.8296,498.9842,403.6658,437.6041301,454.408078,-16.80394786,-15.16731005,-1.636637811,401.5,397.5
2022-10-12,397,400,395.5,383.7910156,53570085,446.55,24.2588,446.55,24.5951,495.7402,397.3598,431.434264,450.1926648,-18.75840085,-15.88552821,-2.872872641,397.5,395
2022-10-13,400.5,403,395,381.3772583,38046284,442.3,25.7143,442.3,25.824,493.948,390.652,425.8289926,446.1043193,-20.27532669,-16.7634879,-3.511838783,395,412
2022-10-14,414.5,416,409,397.7909241,54504366,439.075,32.8912,439.075,25.3514,489.7778,388.3722,423.7014553,443.5780734,-19.87661814,-17.38611395,-2.490504186,412,397
2022-10-17,400,403.5,396,383.3082275,41512192,435.325,31.1558,435.325,25.7683,486.8616,383.7884,419.5935391,440.1278457,-20.53430667,-18.01575249,-2.518554177,397,407
2022-10-18,406.5,407,399.5,392.9633789,40093216,432.325,35.2941,432.325,25.3763,483.0776,381.5724,417.6560715,437.6739312,-20.01785972,-18.41617394,-1.601685782,407,395.5
2022-10-19,404,405,395.5,381.8599854,46385177,428.275,30.3398,428.275,24.3999,477.0748,379.4752,414.2474451,434.5499363,-20.3024912,-18.79343739,-1.50905381,395.5,397.5
2022-10-20,391,397.5,386,383.7910156,52938069,424.6,31.8519,424.6,23.1281,470.8562,378.3438,411.6709151,431.8054966,-20.13458149,-19.06166621,-1.072915282,397.5,389.5
2022-10-21,395.5,398.5,389.5,376.0668945,35923505,420.85,31.6176,420.85,22.3866,465.6232,376.0768,408.2600051,428.6717561,-20.41175102,-19.33168317,-1.080067848,389.5,387
2022-10-24,395,397.5,387,373.6531372,46714078,417.45,32.7411,417.45,22.0889,461.6278,373.2722,404.9892351,425.5849594,-20.59572429,-19.5844914,-1.011232891,387,371
2022-10-25,380,382.5,371,358.204895,76416687,413.675,31.5403,413.675,23.2822,460.2394,367.1106,399.760122,421.541629,-21.78150705,-20.02389453,-1.757612525,371,376
2022-10-26,370.5,379,370,363.0325317,58850484,410.075,32.6923,410.075,23.2618,456.5986,363.5514,396.1047186,418.168175,-22.06345643,-20.43180691,-1.631649524,376,385.5
2022-10-27,384.5,389,382.5,372.204895,45684455,407.45,37.3494,407.45,22.9042,453.2584,361.6416,394.4732234,415.7483102,-21.27508679,-20.60046289,-0.674623901,385.5,379.5
2022-10-28,379.5,382,375,366.4117737,40184472,404.675,36.8171,404.675,22.7523,450.1796,359.1704,392.1696506,413.0632502,-20.89359961,-20.65909023,-0.234509377,379.5,390
2022-10-31,386,390,381,376.5496521,38409054,403.075,42.3077,403.075,22.5944,448.2638,357.8862,391.8358582,411.3548613,-19.5190031,-20.4310728,0.912069702,390,391.5
2022-11-01,388.5,393,386,377.9978943,41426496,401.8,43.7653,401.8,22.4865,446.773,356.827,391.7841877,409.8841308,-18.09994313,-19.96484687,1.864903741,391.5,395
2022-11-02,391,395,388.5,381.3772583,22535650,400.1,41.3265,400.1,21.5892,443.2784,356.9216,392.2789281,408.7816026,-16.50267457,-19.27241241,2.769737843,395,384
2022-11-03,385,387,383.5,370.7565918,39731333,397.05,34.0314,397.05,19.0746,435.1992,358.9008,391.0052468,406.9459284,-15.94068154,-18.60606623,2.665384697,384,382
2022-11-04,381,384.5,378.5,368.825592,28397417,393.6,31.5508,393.6,14.4928,422.5856,364.6144,389.6198242,405.0980818,-15.47825758,-17.9805045,2.502246923,382,390
2022-11-07,390,393,387,376.5496521,35387706,391.2,36.8132,391.2,10.0452,411.2904,371.1096,389.6783128,403.9797054,-14.30139257,-17.24468212,2.943289547,390,399
2022-11-08,395,399.5,394,385.2392578,31838223,391.075,49.1909,391.075,9.9251,410.9252,371.2248,391.1124185,403.6108383,-12.49841978,-16.29542965,3.797009867,399,417
2022-11-09,403.5,417,403.5,402.6184692,52260831,392.05,55.7864,392.05,11.4328,414.9156,369.1844,395.0951234,404.6026281,-9.507504697,-14.93784466,5.430339963,417,407.5
2022-11-10,409,411.5,406,393.4461365,32044942,392.675,53.5613,392.675,11.9332,416.5414,368.8086,397.0035659,404.8172482,-7.813682282,-13.51301218,5.699329902,407.5,441.5
2022-11-11,441.5,442,435,426.2734985,80016195,394.15,57.6623,394.15,15.682,425.514,362.786,403.8491712,407.5344891,-3.685317914,-11.54747333,7.862155416,441.5,445
2022-11-14,450,450,441.5,429.652832,61933190,396.55,63.2597,396.55,19.3784,435.3068,357.7932,410.1800679,410.3097121,-0.129644202,-9.263907504,9.134263302,445,480
2022-11-15,465,487,462,463.4457703,113379796,400.2,67.7184,400.2,26.8751,453.9502,346.4498,420.9215959,415.4719557,5.449640264,-6.32119795,11.77083821,480,487
2022-11-16,491.5,494,481.5,470.2043457,85726375,404.775,72.7047,404.775,33.1001,470.9752,338.5748,431.0875042,420.7703293,10.31717493,-2.993523375,13.3106983,487,485
2022-11-17,482.5,485,475,468.2733459,45144984,409.15,71.7122,409.15,37.5689,484.2878,334.0122,439.3817344,425.5280827,13.85365166,0.375911632,13.47774003,485,487
2022-11-18,491.5,494,486,470.2043457,35859717,414.025,74.9361,414.025,41.0495,496.124,331.926,446.7076214,430.0815581,16.62606333,3.625941971,13.00012136,487,482
2022-11-21,487.5,489.5,480.5,465.37677,29710180,418.775,73.9899,418.775,43.198,505.171,332.379,452.1372181,433.9273686,18.20984952,6.542723481,11.66712604,482,491
2022-11-22,476,491,476,474.0663452,37343127,424.775,81.4136,424.775,44.5263,513.8276,335.7224,458.1161076,438.1549709,19.96113672,9.226406129,10.73473059,491,492
2022-11-23,494.5,496,488.5,475.0318909,33475337,430.575,81.016,430.575,45.3853,521.3456,339.8044,463.3290141,442.1434916,21.18552256,11.61822942,9.567293148,492,496
2022-11-24,494,496,492,478.8939514,27396552,436.1,80.4408,436.1,46.3254,528.7508,343.4492,468.3553197,446.1328626,22.22245709,13.73907495,8.483382137,496,498
2022-11-25,494,498,494,480.8249817,39949969,442.025,83.3803,442.025,46.2833,534.5916,349.4584,472.9160397,449.9748727,22.94116696,15.57949335,7.361673608,498,480.5
2022-11-28,486,490,480.5,463.9284973,38926919,446.55,74.5257,446.55,45.3437,537.2374,355.8626,474.0828028,452.2359933,21.84680954,16.83295659,5.013852954,480.5,487
2022-11-29,473.5,488,473,470.2043457,38182197,451.325,75.1979,451.325,44.2568,539.8386,362.8114,476.0700639,454.8111049,21.25895904,17.71815708,3.540801959,487,490
2022-11-30,483,490,482.5,473.1008911,57111603,456.075,75.1323,456.075,42.9728,542.0206,370.1294,478.213131,457.4176897,20.7954413,18.33361392,2.461827379,490,498.5
2022-12-01,506,508,498.5,481.3076477,41746878,461.8,80.6971,461.8,40.4164,542.6328,380.9672,481.3341878,460.4608238,20.87336397,18.84156393,2.03180004,498.5,492.5
2022-12-02,490,497,490,475.5146484,28319679,467.325,79.0026,467.325,36.2739,539.8728,394.7772,483.0520051,462.8340961,20.21790893,19.11683293,1.101075995,492.5,489
2022-12-05,491.5,497.5,489,472.1353455,28360444,472.275,76.6129,472.275,31.6234,535.5218,409.0282,483.9670812,464.7723112,19.19476997,19.13242034,0.062349631,489,478
2022-12-06,488,489,478,461.5147095,40561068,476.225,71.0106,476.225,26.5094,529.2438,423.2062,483.0490687,465.75214,17.29692868,18.76532201,-1.468393327,478,475
2022-12-07,477,485.5,475,458.6181946,36563503,479.125,66.763,479.125,22.5691,524.2632,433.9868,481.8107504,466.4371667,15.37358375,18.08697436,-2.713390604,475,471.5
2022-12-08,475,475,467,455.2388916,27238567,482.325,69.1617,482.325,15.2197,512.7644,451.8856,480.2244811,466.8121914,13.41228977,17.15203744,-3.739747674,471.5,481.5
2022-12-09,478,484.5,476,464.8939819,25915337,484.325,63.986,484.325,11.8213,507.9676,460.6824,480.4207148,467.9001772,12.52053761,16.22573747,-3.705199862,481.5,475
2022-12-12,476.5,478,473.5,458.6181946,20973334,485.825,60.274,485.825,7.782,501.389,470.261,479.5867587,468.42609,11.16066869,15.21272372,-4.05205503,475,471.5
2022-12-13,473,476,471,455.2388916,33272826,485.4,46.2882,485.4,8.3297,502.0594,468.7406,478.342642,468.653787,9.688854929,14.10794996,-4.41909503,471.5,480.5
2022-12-14,472,480.5,472,463.9284973,30636639,485.075,47.2103,485.075,8.3906,501.8562,468.2938,478.6745432,469.5312843,9.143258908,13.11501175,-3.971752841,480.5,480.5
2022-12-15,476,481.5,474.5,466.598938,24222008,484.85,48.0349,484.85,8.4528,501.7556,467.9444,478.9553827,470.3437818,8.611600956,12.21432959,-3.602728635,480.5,471
2022-12-16,466.5,471,465.5,457.3737793,47601400,484.05,43.4426,484.05,8.9794,502.0088,466.0912,477.7314777,470.3923905,7.339087165,11.23928111,-3.900193941,471,466.5
2022-12-19,466.5,469.5,465,453.0039673,21075559,483.275,43.6214,483.275,9.7973,502.8696,463.6804,476.003558,470.1040653,5.899492745,10.17132343,-4.271830688,466.5,457.5
2022-12-20,465,467,455,444.2643127,31139235,481.6,36.214,481.6,11.174,503.948,459.252,473.1568568,469.1704308,3.986425975,8.934343942,-4.947917967,457.5,459
2022-12-21,460,463,457,445.7209473,36182644,479.95,36.4754,479.95,11.9659,503.8818,456.0182,470.9788788,468.4170656,2.561813252,7.659837804,-5.098024552,459,468
2022-12-22,466.5,469,464,454.4605713,14047382,478.55,38.9764,478.55,11.6222,501.7944,455.3056,470.5205898,468.3861718,2.134417948,6.554753833,-4.420335885,468,455
2022-12-23,457.5,458.5,455,441.8366699,24927413,476.4,34.4203,476.4,11.8106,500.0212,452.7788,468.1328067,467.3946035,0.738203189,5.391443704,-4.653240515,455,456.5
2022-12-26,454,457,453.5,443.2932739,8793306,475.2,40.1639,475.2,12.5671,500.3342,450.0658,466.3431442,466.5875959,-0.244451716,4.26426462,-4.508716336,456.5,457
2022-12-27,458,462.5,457,443.7788086,10264001,473.7,37.069,473.7,12.8712,499.4424,447.9576,464.9057374,465.8774036,-0.971666223,3.217078451,-4.188744674,457,451
2022-12-28,451,452,446,437.9523621,32578949,471.75,33.6134,471.75,13.2213,498.1926,445.3074,462.7663932,464.7753737,-2.008980538,2.171866654,-4.180847191,451,446
2022-12-29,444,449.5,442.5,433.0970154,23020759,469.125,27.2727,469.125,12.8369,494.7988,443.4512,460.1869481,463.3846053,-3.197657217,1.097961879,-4.295619096,446,448.5
2022-12-30,455,456.5,448.5,435.5246887,21683478,466.925,30.3571,466.925,12.3824,491.6898,442.1602,458.388956,462.2820419,-3.893085872,0.099752329,-3.992838201,448.5,453
2023-01-03,446,453.5,443,439.8945007,14885824,465.125,34.0708,465.125,11.5961,488.3172,441.9328,457.5598859,461.5944833,-4.034597372,-0.727117611,-3.307479761,453,449.5
2023-01-04,449.5,455,448.5,436.4957886,19188422,463.7,36.4929,463.7,11.6815,487.063,440.337,456.3199034,460.6985956,-4.378692168,-1.457432522,-2.921259645,449.5,458.5
2023-01-05,459,459.5,455,445.2353821,23549581,462.875,42.6009,462.875,11.4212,485.7174,440.0326,456.6553029,460.5357367,-3.880433763,-1.942032771,-1.938400993,458.5,458.5
2023-01-06,455,459.5,455,445.2353821,20886011,462.225,43.9815,462.225,11.2735,484.772,439.678,456.9391025,460.3849414,-3.445838902,-2.242793997,-1.203044905,458.5,481
2023-01-09,468,481,467.5,467.0844421,46666263,462.2,49.7925,462.2,11.229,484.658,439.742,460.640779,461.9119827,-1.271203738,-2.048475945,0.777272207,481,486
2023-01-10,486,487,483,471.9398193,32646014,462.75,54.6218,462.75,12.1227,486.9954,438.5046,464.5421976,463.6962803,0.845917302,-1.469597296,2.315514597,486,484.5
2023-01-11,487,488,482,470.4832153,21051115,463.4,55.5556,463.4,12.9377,489.2754,437.5246,467.6126288,465.2372966,2.375332164,-0.700611404,3.075943568,484.5,486.5
2023-01-12,487.5,488,484,472.4253235,20963689,463.7,52.7273,463.7,13.4158,490.5316,436.8684,470.5183782,466.8123117,3.706066519,0.180724181,3.525342338,486.5,500
2023-01-13,507,509,499,485.53479,77606949,464.675,57.8947,464.675,15.2801,495.2352,434.1148,475.0540123,469.2706589,5.783353361,1.301250017,4.482103344,500,505
2023-01-16,506,508,503,490.3901367,34373918,466.375,64.2857,466.375,17.7177,501.8104,430.9396,479.6610873,471.9172768,7.743810535,2.58976212,5.154048414,505,503
2023-01-17,504,504,499.5,488.447998,27770329,468.2,65.6652,468.2,19.5195,507.239,429.161,483.2516893,474.2197007,9.031988542,3.878207405,5.153781138,503,543
2023-01-30,542,543,534,527.2907715,124428936,472.475,78.9831,472.475,25.4995,523.474,421.476,492.4437371,479.3145377,13.12919936,5.728405796,7.400793566,543,522
2023-01-31,537,538,521,506.8983154,72530854,475.625,68.8623,475.625,27.5556,530.7362,420.5138,496.9908545,482.4764238,14.51443064,7.485610765,7.028819875,522,530
2023-02-01,532,533,522,514.6668701,33710990,478.725,68.6747,478.725,30.0291,538.7832,418.6668,502.0691845,485.9966887,16.07249582,9.202987776,6.869508044,530,540
2023-02-02,538,542,537,524.3776245,43077053,482.975,76.0736,482.975,32.4149,547.8048,418.1452,507.9046946,489.996934,17.90776061,10.94394234,6.963818268,540,542
2023-02-03,540,542,536,526.3197021,31635865,487.25,76.1468,487.25,34.3214,555.8928,418.6072,513.1501262,493.849013,19.30111325,12.61537652,6.685736723,542,526
2023-02-06,532,533,526,510.7825928,30870136,490.7,69.2737,490.7,34.5876,559.8752,421.5248,515.1270299,496.2305676,18.89646231,13.87159368,5.02486863,526,523
2023-02-07,524,528,522,507.8694153,23481767,494.3,70.4545,494.3,33.9796,562.2592,426.3408,516.338256,498.2134885,18.12476756,14.72222846,3.402539106,523,540
2023-02-08,538,540,534,524.3776245,35096191,499,75,499,33.444,565.888,432.112,519.9785243,501.3087856,18.66973871,15.51173051,3.158008206,540,540
2023-02-09,540,540,536,524.3776245,18861972,503.575,74.6631,503.575,32.4148,568.4046,438.7454,523.0587514,504.1748015,18.88394986,16.18617438,2.69777548,540,545
2023-02-10,544,546,541,529.2329712,28495684,508.175,74.7312,508.175,31.371,570.917,445.433,526.4343281,507.1988903,19.23543779,16.79602706,2.439410733,545,541
2023-02-13,544,544,538,525.3486328,22768977,512.75,74.5308,512.75,28.9416,570.6332,454.8668,528.6752007,509.7026762,18.97252449,17.23132655,1.741197945,541,545
2023-02-14,544,546,543,529.2329712,21883297,517.075,73.8292,517.075,26.7912,570.6574,463.4926,531.1867083,512.3172928,18.8694155,17.55894434,1.310471163,545,525
2023-02-15,526,532,522,509.811554,61796793,520.4,66.5012,520.4,22.9969,566.3938,474.4062,530.234907,513.2567526,16.97815443,17.44278636,-0.464631924,525,528
2023-02-16,528,531,524,512.7246704,29975138,522.75,62.9121,522.75,21.0804,564.9108,480.5892,529.8910752,514.348845,15.54223019,17.06267512,-1.520444938,528,518
2023-02-17,524,524,516,503.0140381,28121975,524.35,58.5561,524.35,19.2819,562.9138,485.7862,528.061679,514.6193009,13.44237808,16.33861571,-2.896237635,518,517
2023-02-20,514,519,511,502.0429993,20065156,525.975,58.7131,525.975,16.9787,559.9324,492.0176,526.3598822,514.795649,11.56423323,15.38373922,-3.819505986,517,516
2023-02-21,515,517,513,501.0718994,13504100,527.45,57.9515,527.45,14.464,556.378,498.522,524.7660542,514.8848602,9.881194014,14.28323018,-4.402036164,516,507
2023-02-22,506,509,505,492.3322449,24575245,527.8,51.9337,527.8,13.8359,555.4718,500.1282,522.0328151,514.3007964,7.732018625,12.97298787,-5.240969242,507,518
2023-02-23,512,521,510,503.0140381,25376835,528.45,53.4759,528.45,12.9877,554.4254,502.4746,521.412382,514.5748115,6.837570459,11.74590439,-4.908333926,518,511
2023-02-24,524,525,511,496.2165527,41692491,528.85,52.0833,528.85,12.2658,553.3816,504.3184,519.8104771,514.3100107,5.500466392,10.49681679,-4.996350395,511,522
2023-03-01,504,522,504,506.8983154,39560848,527.8,43.5583,527.8,11.8836,551.5672,504.0328,520.1473267,514.8796395,5.267687235,9.450990876,-4.183303641,522,519
